date,real_yield,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10
2024-07-31,0.021407,0.021494045,0.021413554,0.021464822,0.028110076,0.021542055,0.022792778,0.022737458,0.021929046,0.020982053,0.021428259110714488
2024-08-01,0.021283,0.021312688,0.021281168,0.021305797,0.028099288,0.021500588,0.022744374,0.022637573,0.021805046,0.02080542,0.021390988349048602
2024-08-02,0.021244,0.021220342,0.02124273,0.021282128,0.028070206,0.021484897,0.022728966,0.02257937,0.021766046,0.020686722,0.02127055962921555
2024-08-05,0.021132,0.021132141,0.021132902,0.021212345,0.02806106,0.021412413,0.022707984,0.022519416,0.021654046,0.020419727,0.021241264911970772
2024-08-06,0.02147,0.021489134,0.021494265,0.021435825,0.028034793,0.021555853,0.022818308,0.022535304,0.021992046,0.020792051,0.02112277143232249
2024-08-07,0.02131,0.021295305,0.02132663,0.021344842,0.028114063,0.021484906,0.022817241,0.022492196,0.021832046,0.02058086,0.02147420669960149
2024-08-08,0.021597,0.021553905,0.021639505,0.021534068,0.028076539,0.021624133,0.023054467,0.022526726,0.022119046,0.020871121,0.02130297319499939
2024-08-09,0.02183,0.021746575,0.021841498,0.021770716,0.028143848,0.021803039,0.023120569,0.022606726,0.022352046,0.021097805,0.0216223667739605
2024-08-12,0.022425,0.022385112,0.022471596,0.022289674,0.028198493,0.022400947,0.023156009,0.022776044,0.022947046,0.021729425,0.02182625319799652
2024-08-13,0.022152,0.022106553,0.022175343,0.022180221,0.028338037,0.022257752,0.023144261,0.022814666,0.022674046,0.021511458,0.02245774456218641
2024-08-14,0.021894,0.0219657,0.021949947,0.022060083,0.028274011,0.022036108,0.023124684,0.022834057,0.022416046,0.021273456,0.02216560808282426
2024-08-15,0.021966,0.021945736,0.021980994,0.02201956,0.028213503,0.021976736,0.023097716,0.022851109,0.022488046,0.021427569,0.021922175515522745
2024-08-16,0.021878,0.02192315,0.02189249,0.021935328,0.028230389,0.021888475,0.023099716,0.022843233,0.022400046,0.021383047,0.021946157427842828
2024-08-19,0.02171,0.021733199,0.021691176,0.021697325,0.02820975,0.021725897,0.023081121,0.022782657,0.022232046,0.021218869,0.02186069526785296
2024-08-20,0.021697,0.021697768,0.0216611,0.021649599,0.02817035,0.021626308,0.023064348,0.022748094,0.022219046,0.021240506,0.021709195721450466
2024-08-21,0.02175,0.021794684,0.021751355,0.021797527,0.028167301,0.021739509,0.0230677,0.022768867,0.022272046,0.021341314,0.02169132231136441
2024-08-22,0.021516,0.021600718,0.021547153,0.02160145,0.028179731,0.021557466,0.023074666,0.022690398,0.022038046,0.021088344,0.02174180669925858
2024-08-23,0.021539,0.021645047,0.021579645,0.021583457,0.028124851,0.02155363,0.023048844,0.022644944,0.022061046,0.020994455,0.021511479937113328
2024-08-26,0.021475,0.021460687,0.021471604,0.021446478,0.028130245,0.021442856,0.023064549,0.022567575,0.021997046,0.020895809,0.021541233408806204
2024-08-27,0.021802,0.02179052,0.021830713,0.021713942,0.028115236,0.021802471,0.023128183,0.022619542,0.022324046,0.021240461,0.021460093183962498
2024-08-28,0.021657,0.021615591,0.021663595,0.021691099,0.028191926,0.021742102,0.023103082,0.022627961,0.022179046,0.021047913,0.021809387920388012
2024-08-29,0.021725,0.021741274,0.021747816,0.021753731,0.02815792,0.021791928,0.023129036,0.022645781,0.022247046,0.021088057,0.021653336347458443
2024-08-30,0.021726,0.021736261,0.021741887,0.021762871,0.028173868,0.021760703,0.023117236,0.022658448,0.022248046,0.021112824,0.021745504528827907
2024-09-02,0.02146,0.021549176,0.02152396,0.021651852,0.028174102,0.021619464,0.023114621,0.022640883,0.021982046,0.020849028,0.021717141421748284
2024-09-03,0.021427,0.021431946,0.021493026,0.021491464,0.028111718,0.021523536,0.023064019,0.022592663,0.021949046,0.020771681,0.02145961645357802
2024-09-04,0.021385,0.021412742,0.021368193,0.02142612,0.028103978,0.021380361,0.023100237,0.022568593,0.021907046,0.020697576,0.021422921382698384
2024-09-05,0.021295,0.021424641,0.021314255,0.021359234,0.028094128,0.021366976,0.023061735,0.022545416,0.021817046,0.020549165,0.021368400709427512
2024-09-06,0.02136,0.021310334,0.02134827,0.021341686,0.028073021,0.021384235,0.023053726,0.022522128,0.021882046,0.020528409,0.021291352865348986
2024-09-09,0.021309,0.021317709,0.021310752,0.021379218,0.028088265,0.02138367,0.023002145,0.022514393,0.021831046,0.020346376,0.021358249428133625
2024-09-10,0.021205,0.021229319,0.021220164,0.021237381,0.028076304,0.0212952,0.022723988,0.022446982,0.021727046,0.020121779,0.021304275037226567
2024-09-11,0.021051,0.021072847,0.021065778,0.021148067,0.028051913,0.021209492,0.022740283,0.022405991,0.021573046,0.019990557,0.021206975768426478
2024-09-12,0.021059,0.021045111,0.021059216,0.021098865,0.028015796,0.021185341,0.022730669,0.022367321,0.021581046,0.019932462,0.02104426937695512
2024-09-13,0.020706,0.020725196,0.020700686,0.020803447,0.028017672,0.020913613,0.02305106,0.022269655,0.021228046,0.019716956,0.02105179035244118
2024-09-18,0.02037,0.020437527,0.020364816,0.020534304,0.027934884,0.020706095,0.023022264,0.022173373,0.020892046,0.019449784,0.020690349327072283
2024-09-19,0.020509,0.020515996,0.020497244,0.020523219,0.027856082,0.020690147,0.023038541,0.022117698,0.021031046,0.019623259,0.020361377857572596
2024-09-20,0.020451,0.020468367,0.020475929,0.020497908,0.027888682,0.02066988,0.023080195,0.022064162,0.020973046,0.01955306,0.020487388764498474
2024-09-23,0.020385,0.020397463,0.020405128,0.020417836,0.027875079,0.020662671,0.023049415,0.022005182,0.020907046,0.019506489,0.020431747273651442
2024-09-24,0.020667,0.02069984,0.020715795,0.020621143,0.0278596,0.020818772,0.023049296,0.022021816,0.021189046,0.019820033,0.02039299444197054
2024-09-25,0.020467,0.020485635,0.020501656,0.020589489,0.027925737,0.020751965,0.023083161,0.022005441,0.020989046,0.019572306,0.020669397536230052
2024-09-26,0.020675,0.020682794,0.02071976,0.020652086,0.027878832,0.02085822,0.023062186,0.022011987,0.021197046,0.019781547,0.020462925503418307
2024-09-27,0.021578,0.021507297,0.021604435,0.021304779,0.027927613,0.021401746,0.023137336,0.022181333,0.022100046,0.020734844,0.020693918379287753
2024-09-30,0.021601,0.021507487,0.021645199,0.02151142,0.028139392,0.021657692,0.023152138,0.022283519,0.022123046,0.020969637,0.021583510043190625
2024-10-08,0.02195,0.021836746,0.022019057,0.021818948,0.028144786,0.02201384,0.023172411,0.022434897,0.022472046,0.021313803,0.021622084588014207
2024-10-09,0.021701,0.021742001,0.021734737,0.021876121,0.028226636,0.021845369,0.023166604,0.022546378,0.022223046,0.021115702,0.022015656284858454
2024-10-10,0.021345,0.021499411,0.021443768,0.021593399,0.028168239,0.021551176,0.023147899,0.022528294,0.021867046,0.020728214,0.02169989307872333
2024-10-11,0.02137,0.021370367,0.021363768,0.02134953,0.028084747,0.021356181,0.023092445,0.022491918,0.021892046,0.020722353,0.02135544129140675
2024-10-14,0.021486,0.021598414,0.021481253,0.021459386,0.02809061,0.021461955,0.023145691,0.022528877,0.022008046,0.020773363,0.02134722513656316
2024-10-15,0.021265,0.021229449,0.021275327,0.021210659,0.028117816,0.021302343,0.02310854,0.022460977,0.021787046,0.020633002,0.02146675959278635
2024-10-16,0.021295,0.02136432,0.021280356,0.021316724,0.028065985,0.021274613,0.023092303,0.022488109,0.021817046,0.020690013,0.02126318580602101
2024-10-17,0.021078,0.021385669,0.021118655,0.021262557,0.028073021,0.021159268,0.023084222,0.022454393,0.021600046,0.020438845,0.021302602331626282
2024-10-18,0.021186,0.021231956,0.021255263,0.021157056,0.028022128,0.021173148,0.023108017,0.02236658,0.021708046,0.020487491,0.02106121417609433
2024-10-21,0.021125,0.021105793,0.021131353,0.021118437,0.028047457,0.02113536,0.023097303,0.022329414,0.021647046,0.020474457,0.02118815999568676
2024-10-22,0.021375,0.021426841,0.021429864,0.021272994,0.028033151,0.021406193,0.023130242,0.022340758,0.021897046,0.020809437,0.021110977328008915
2024-10-23,0.021501,0.021376843,0.021509254,0.021426942,0.028091783,0.021566938,0.023122874,0.022393021,0.022023046,0.020988436,0.02138702620307854
2024-10-24,0.021531,0.021568168,0.021516963,0.02158745,0.028121333,0.021639766,0.023146046,0.022468598,0.022053046,0.020984211,0.021501985397624827
2024-10-25,0.021476,0.021596322,0.021537436,0.021553688,0.028128369,0.021609547,0.023124143,0.022477646,0.021998046,0.020937007,0.021549131183962025
2024-10-28,0.021595,0.021504664,0.021646274,0.021635316,0.02811547,0.021666806,0.023158168,0.022509501,0.022117046,0.021025308,0.02148194021949052
2024-10-29,0.02156,0.021576036,0.021605598,0.021627525,0.028143379,0.021693588,0.02309702,0.022534667,0.022082046,0.020960033,0.021598202112531703
2024-10-30,0.021595,0.021708324,0.021667332,0.021618597,0.028135171,0.021735704,0.023088509,0.022554875,0.022117046,0.020956672,0.0215559127731829
2024-10-31,0.021479,0.02146438,0.021450932,0.021554973,0.028143379,0.021572273,0.023077398,0.022570706,0.022001046,0.020792719,0.02160235024085436
2024-11-01,0.021367,0.021473074,0.021368785,0.021438829,0.028116174,0.02143794,0.023011941,0.022548713,0.021889046,0.020614195,0.02147471424584288
2024-11-04,0.021296,0.02132094,0.021292874,0.021362778,0.028089907,0.021336006,0.022992022,0.02251968,0.021818046,0.0205204,0.021366066145661403
2024-11-05,0.021089,0.021075789,0.021087959,0.021168188,0.028073255,0.0211659,0.022992174,0.022444301,0.021611046,0.020360645,0.021285891880725022
2024-11-06,0.02111,0.021127634,0.021116631,0.02111071,0.028024708,0.021118825,0.02297889,0.022393809,0.021632046,0.020274692,0.02107774080967941
2024-11-07,0.021081,0.021095939,0.02106966,0.021092935,0.028029633,0.021127815,0.022756035,0.022364174,0.021603046,0.020189314,0.021104154466378006
2024-11-08,0.020982,0.02101789,0.020979619,0.021043601,0.028022832,0.021086776,0.022757612,0.022330616,0.021504046,0.020077593,0.021068682726628617
2024-11-11,0.020912,0.02090906,0.020914847,0.020947076,0.027999613,0.021015391,0.022673163,0.022278756,0.021434046,0.020052216,0.020982085709564963
2024-11-12,0.020895,0.020915219,0.020890374,0.02095915,0.027983197,0.020987459,0.022633441,0.022256755,0.021417046,0.019946438,0.02090826014061892
2024-11-13,0.020946,0.020943225,0.020973877,0.020956693,0.02797921,0.02101693,0.022665059,0.022231944,0.021468046,0.019955104,0.02088858448473994
2024-11-14,0.020815,0.020798304,0.020825141,0.020880866,0.02799117,0.020926584,0.022681763,0.022203189,0.021337046,0.019923124,0.020942609659221758
2024-11-15,0.020823,0.020849925,0.020836129,0.020873757,0.027960447,0.020924803,0.022690487,0.022192838,0.021345046,0.019945382,0.02081232890951504
2024-11-18,0.021099,0.021088336,0.02110362,0.021049132,0.027962324,0.021073108,0.022831076,0.02222946,0.021621046,0.020149448,0.020825405022747948
2024-11-19,0.020907,0.020930341,0.020929784,0.020999242,0.028027053,0.021021809,0.02281176,0.022227694,0.021429046,0.019947975,0.02109642049658079
2024-11-20,0.020879,0.020868945,0.020905922,0.020922847,0.027982024,0.020972881,0.022799341,0.02220645,0.021401046,0.019959926,0.02090695122959572
2024-11-21,0.02079,0.020806214,0.020800325,0.02086911,0.027975457,0.020882714,0.022786569,0.022192001,0.021312046,0.019788352,0.020893719438989183
2024-11-22,0.020691,0.020742228,0.02070583,0.020787745,0.027954584,0.020836526,0.022801106,0.022165902,0.021213046,0.019739757,0.020775936257699735
2024-11-25,0.020705,0.020690223,0.020697631,0.020694522,0.027931366,0.02081442,0.022754488,0.022129935,0.021227046,0.019721508,0.020686552783958635
2024-11-26,0.02057,0.020588485,0.020550693,0.020628777,0.027934649,0.020737841,0.022719708,0.022099695,0.021092046,0.019698568,0.020697967399949703
2024-11-27,0.020556,0.020544336,0.020548112,0.020568638,0.027902988,0.020708596,0.022724818,0.022061931,0.021078046,0.019706699,0.02056245185491555
2024-11-28,0.020405,0.02044247,0.020407232,0.020493872,0.027899705,0.02062606,0.022743591,0.022026988,0.020927046,0.019564717,0.02055567807509481
2024-11-29,0.020291,0.020353705,0.020304824,0.020398609,0.027864291,0.020542278,0.02274371,0.021976582,0.020813046,0.019464172,0.020394048040910127
2024-12-02,0.019776,0.019841289,0.019792586,0.019934913,0.027837555,0.020174981,0.023035943,0.021825578,0.020298046,0.018818475,0.02028698980012398
2024-12-03,0.019903,0.019960605,0.019915914,0.019951101,0.027716773,0.02020436,0.023035971,0.021783079,0.020425046,0.018963376,0.019755203780303533
2024-12-04,0.019586,0.019620779,0.019581281,0.019685567,0.027746558,0.020016612,0.023071592,0.02167716,0.020108046,0.018677975,0.01989335421561506
2024-12-05,0.019478,0.01952882,0.019515205,0.019560329,0.027672213,0.019912603,0.023044895,0.021596324,0.020000046,0.018613148,0.01955015267392461
2024-12-06,0.019528,0.01951136,0.019508195,0.019526727,0.027646884,0.019898074,0.023030926,0.021542815,0.020050046,0.018766613,0.01948193488602286
2024-12-09,0.019397,0.019538268,0.0194507,0.019522028,0.02765861,0.019870992,0.023088438,0.021500393,0.019919046,0.01868802,0.01950837988767389
2024-12-10,0.018479,0.018593087,0.018557382,0.018821985,0.027627887,0.019309097,0.023072152,0.021299994,0.019001046,0.017960908,0.019390971093555965
2024-12-11,0.018386,0.018548675,0.018436745,0.018567633,0.02741259,0.019087459,0.023059912,0.021175251,0.018908046,0.017908169,0.01846262162952716
2024-12-12,0.018167,0.018331226,0.018189494,0.018309165,0.027390779,0.018889734,0.023072341,0.021047546,0.018689046,0.017805803,0.01836530753909351
2024-12-13,0.017756,0.017837307,0.017786024,0.017873409,0.027339417,0.018670852,0.023065078,0.0208778,0.018278046,0.017371364,0.01810221483317664
2024-12-16,0.017202,0.017311054,0.017212012,0.017410507,0.027243027,0.01829105,0.023058611,0.020712021,0.017724046,0.016785389,0.01774042369126848
2024-12-17,0.01722,0.017349746,0.017250572,0.017357712,0.027113098,0.018170688,0.023079533,0.020614698,0.017742046,0.016910428,0.017169992495552823
2024-12-18,0.0175,0.017513761,0.017551154,0.017489057,0.02711732,0.018324544,0.023105987,0.020574295,0.018022046,0.017094627,0.017188372070347527
2024-12-19,0.017406,0.017474548,0.017485317,0.017447684,0.027182987,0.018405138,0.023081272,0.020521533,0.017928046,0.017076051,0.017471166321893855
2024-12-20,0.016903,0.016920013,0.016995042,0.017087458,0.027160942,0.018048374,0.023081187,0.020413368,0.017425046,0.016551437,0.017412397243948583
2024-12-23,0.01695,0.016895853,0.016991196,0.017041895,0.027042974,0.017919278,0.023059188,0.020384269,0.017472046,0.016575885,0.016911418751091676
2024-12-24,0.017204,0.017235724,0.017216352,0.017264956,0.027053997,0.018033106,0.023091033,0.020437871,0.017726046,0.016597183,0.01693986757353543
2024-12-25,0.01735,0.01720213,0.017396433,0.017264205,0.027113567,0.01810559,0.023094752,0.020434739,0.017872046,0.016755589,0.017175723563989265
2024-12-26,0.017201,0.016900445,0.017188585,0.017175309,0.027147808,0.017952941,0.023081675,0.020431892,0.017723046,0.016694719,0.01735982383436811
2024-12-27,0.01685,0.016858757,0.016892317,0.017061563,0.027112864,0.017747966,0.023062159,0.020436673,0.017372046,0.016360034,0.01721695723269625
2024-12-30,0.016973,0.016970981,0.017032786,0.017133755,0.027030544,0.017671929,0.023074781,0.020471542,0.017495046,0.016705442,0.01685094211046861
2024-12-31,0.016704,0.016763476,0.016723869,0.016840911,0.027059391,0.017484531,0.023082671,0.020412686,0.017226046,0.016350705,0.01696153473980288
2025-01-02,0.0161,0.016284833,0.016124138,0.016247483,0.026996303,0.017114306,0.023061835,0.02027531,0.016622046,0.01588685,0.016674784531260374
2025-01-03,0.016015,0.015946094,0.016023061,0.016046417,0.026854648,0.017004798,0.023054225,0.020215211,0.016537046,0.015577732,0.016091441155076065
2025-01-06,0.015902,0.015870332,0.015876673,0.016038403,0.026834713,0.016880045,0.023067486,0.020203596,0.016424046,0.015592601,0.015989027495998544
2025-01-07,0.016059,0.016098672,0.016094631,0.016018996,0.026808212,0.016899803,0.023073258,0.02017348,0.016581046,0.015836892,0.01585896774316887
2025-01-08,0.016058,0.016077356,0.016050465,0.01600374,0.026845033,0.016899141,0.023073306,0.020150732,0.016580046,0.015871671,0.01605789032577758
2025-01-09,0.01625,0.016160965,0.016311997,0.016233152,0.026844798,0.017110813,0.023103838,0.020182296,0.016772046,0.016159509,0.01605430103212986
2025-01-10,0.01645,0.016112568,0.016522655,0.016431967,0.026889828,0.017185283,0.023133065,0.020232141,0.016972046,0.016313552,0.016268519471645246
2025-01-13,0.016475,0.016462128,0.016529924,0.016567874,0.026936733,0.01716504,0.023138234,0.020293135,0.016997046,0.016499039,0.016456952524133733
2025-01-14,0.016405,0.016459479,0.016433787,0.016430575,0.026942596,0.017049349,0.023115796,0.020290596,0.016927046,0.016432502,0.016490976174149578
2025-01-15,0.016205,0.016162173,0.016222001,0.01630389,0.026926179,0.016894262,0.023077933,0.020292778,0.016727046,0.016246234,0.01641537005096797
2025-01-16,0.016353,0.016133899,0.016350848,0.016408597,0.026879274,0.016927511,0.023072414,0.020340464,0.016875046,0.016449813,0.01619976653953034
2025-01-17,0.016551,0.01640214,0.016578261,0.016515111,0.026913984,0.016959876,0.023097305,0.020378831,0.017073046,0.016568634,0.01634872380933513
2025-01-20,0.016665,0.016658351,0.016681146,0.016653276,0.02696042,0.017099741,0.023103104,0.020427552,0.017187046,0.01682368,0.016543704499305315
